,Chi0,Chi1,Chi10,Chi2,Chi3,Chi3c,Chi3ch,Chi4,Chi4c,Chi4ch,Chi4pc,Chi5,Chi5ch,Chi6,Chi6ch,Chi7,Chi8,Chi9,Chiv0,Chiv1,Chiv10,Chiv2,Chiv3,Chiv3c,Chiv3ch,Chiv4,Chiv4c,Chiv4ch,Chiv4pc,Chiv5,Chiv5ch,Chiv6,Chiv6ch,Chiv7,Chiv8,Chiv9,dchi0,dchi1,dchi2,dchi3,dchi4,knotp,knotpv,mChi1
604,17.035,10.863,0.455,10.122,7.862,2.382,0.0,5.981,0.289,0.0,4.306,4.287,0.118,3.173,0.068,2.104,1.115,0.684,14.227,9.142,0.137,7.103,5.059,1.153,0.0,3.43,0.059,0.0,2.117,2.091,0.091,1.342,0.024,0.766,0.344,0.205,2.808,1.721,3.019,2.803,2.551,1.924,0.964,0.453
605,14.751,9.41,0.596,9.134,6.584,2.289,0.0,4.954,0.25,0.0,3.362,4.013,0.096,2.973,0.068,2.306,1.734,0.963,12.919,8.212,0.199,7.137,4.663,1.28,0.0,2.921,0.072,0.0,1.8,2.067,0.036,1.371,0.024,0.961,0.643,0.35,1.832,1.198,1.997,1.92,2.034,1.073,0.52,0.448
606,13.121,8.592,0.288,7.682,6.499,1.218,0.0,4.609,0.0,0.0,3.223,3.041,0.144,2.096,0.083,1.582,0.98,0.501,10.607,6.383,0.072,4.936,3.657,0.604,0.0,2.302,0.0,0.0,1.312,1.234,0.118,0.743,0.028,0.473,0.272,0.139,2.514,2.209,2.746,2.842,2.307,2.005,0.708,0.452
607,23.14,15.403,1.192,13.48,11.136,2.11,0.0,9.15,0.083,0.0,5.28,7.917,0.056,5.551,0.204,3.882,2.967,2.068,17.899,10.57,0.185,7.645,5.385,0.891,0.0,3.655,0.062,0.0,1.904,2.676,0.025,1.603,0.064,0.98,0.638,0.366,5.241,4.833,5.835,5.752,5.495,3.17,1.013,0.453
608,17.104,11.508,0.896,10.669,8.457,1.79,0.0,6.716,0.0,0.0,3.491,5.476,0.0,3.509,0.219,2.422,1.738,1.19,14.865,8.101,0.076,6.244,3.756,0.933,0.0,2.591,0.0,0.0,1.281,1.507,0.0,0.806,0.065,0.41,0.227,0.127,2.239,3.407,4.426,4.701,4.125,1.7,0.349,0.443
609,11.638,6.858,0.0,6.881,4.983,2.105,0.0,3.117,0.289,0.0,3.528,1.976,0.118,1.564,0.0,0.881,0.34,0.075,10.475,5.471,0.0,5.21,3.287,1.667,0.0,1.771,0.25,0.0,2.497,1.048,0.061,0.768,0.0,0.278,0.089,0.012,1.163,1.388,1.671,1.696,1.346,1.423,0.83,0.457
610,10.129,6.682,0.128,6.112,5.095,1.01,0.0,3.93,0.0,0.0,2.469,2.839,0.144,1.802,0.056,1.117,0.577,0.299,7.326,4.309,0.017,3.111,2.14,0.3,0.0,1.455,0.0,0.0,0.598,0.805,0.083,0.432,0.016,0.231,0.108,0.046,2.803,2.373,3.0,2.955,2.475,1.459,0.297,0.445
611,18.259,12.542,1.399,11.633,9.917,1.861,0.0,8.613,0.0,0.0,4.382,7.446,0.096,5.234,0.167,3.88,2.847,2.035,15.805,9.646,0.324,7.918,5.908,1.124,0.0,4.325,0.0,0.0,2.224,3.226,0.088,1.94,0.078,1.217,0.809,0.514,2.454,2.895,3.716,4.008,4.288,2.521,1.1,0.432
612,19.916,12.849,0.803,11.453,9.576,2.67,0.0,6.285,0.354,0.0,5.083,4.977,0.0,3.053,0.167,2.441,1.854,1.224,19.426,13.481,0.374,12.297,9.122,2.37,0.0,4.519,0.224,0.0,4.21,2.934,0.0,1.782,0.056,1.475,1.029,0.642,0.49,0.633,0.844,0.455,1.767,2.413,1.84,0.459
613,31.689,22.355,4.876,20.706,19.537,3.216,0.0,17.019,0.0,0.0,9.32,14.301,0.358,11.812,0.262,10.119,8.283,6.391,25.585,15.763,0.884,12.747,10.264,1.641,0.0,7.889,0.0,0.0,3.901,5.707,0.195,4.06,0.118,2.982,2.073,1.373,6.104,6.592,7.959,9.273,9.13,6.104,2.26,0.422
614,19.673,13.601,1.438,12.019,10.882,1.731,0.0,8.991,0.0,0.0,4.787,7.026,0.144,5.34,0.194,4.054,2.86,2.098,16.181,9.45,0.218,6.947,5.298,0.723,0.0,3.711,0.0,0.0,1.67,2.436,0.083,1.491,0.083,0.959,0.58,0.362,3.492,4.151,5.072,5.584,5.28,3.056,0.946,0.439
615,25.123,17.415,1.765,16.105,13.434,2.698,0.0,11.258,0.102,0.0,5.946,8.537,0.246,6.672,0.235,4.968,3.497,2.451,22.029,12.989,0.266,10.286,7.268,1.511,0.0,5.274,0.029,0.0,2.941,3.375,0.064,2.276,0.102,1.402,0.792,0.441,3.094,4.426,5.819,6.166,5.984,3.249,1.43,0.435
616,24.891,16.781,1.165,15.639,12.769,3.146,0.0,10.041,0.385,0.0,6.683,7.804,0.0,5.417,0.371,4.263,2.635,1.697,21.529,13.125,0.404,11.144,7.72,2.247,0.0,5.477,0.282,0.0,3.529,3.87,0.0,2.492,0.156,1.773,1.087,0.662,3.362,3.656,4.495,5.05,4.564,3.537,1.282,0.442
617,14.828,9.949,1.409,10.059,9.402,2.394,0.0,7.735,0.236,0.0,6.454,6.576,0.083,5.109,0.155,4.021,2.941,2.153,13.399,8.87,0.879,8.607,7.912,1.969,0.0,6.532,0.22,0.0,5.181,5.215,0.083,3.997,0.126,3.045,2.154,1.435,1.429,1.08,1.453,1.49,1.203,4.059,3.212,0.415
618,16.845,9.373,0.0,10.19,4.458,3.487,0.0,5.428,0.354,0.0,3.056,1.941,0.0,2.178,0.0,0.471,0.471,0.0,16.217,10.648,0.0,10.212,7.208,2.15,0.0,6.608,0.112,0.0,3.407,3.786,0.0,3.529,0.0,0.98,0.98,0.0,0.628,1.275,0.022,2.75,1.18,0.43,1.258,0.469
619,13.569,9.092,0.588,8.467,7.432,1.429,0.0,6.584,0.0,0.0,3.699,5.192,0.064,3.46,0.151,2.499,1.609,0.992,9.881,5.9,0.084,4.493,3.347,0.523,0.0,2.419,0.0,0.0,1.178,1.638,0.028,0.929,0.064,0.555,0.315,0.165,3.687,3.192,3.974,4.085,4.165,2.27,0.655,0.433
620,9.38,6.933,0.4,6.081,5.344,0.667,0.0,4.593,0.0,0.0,1.799,3.376,0.241,2.485,0.083,1.815,1.271,0.734,8.083,5.209,0.065,3.695,2.651,0.257,0.0,1.94,0.0,0.0,0.581,1.121,0.119,0.674,0.028,0.43,0.263,0.136,1.297,1.723,2.386,2.693,2.652,1.132,0.324,0.433
621,7.475,5.316,0.0,5.189,4.042,1.029,0.866,3.116,0.096,0.0,2.755,1.953,0.0,0.908,0.0,0.289,0.0,0.0,8.151,6.841,0.0,7.568,7.553,2.006,0.671,5.827,0.147,0.0,5.205,3.13,0.0,1.314,0.0,0.36,0.0,0.0,0.676,1.525,2.379,3.51,2.711,1.726,3.199,0.409
622,9.724,5.447,0.0,5.02,3.353,1.138,0.0,1.192,0.0,0.0,2.414,0.8,0.0,0.607,0.0,0.222,0.0,0.0,10.793,6.186,0.0,5.884,5.074,1.118,0.0,2.596,0.0,0.0,3.259,1.719,0.0,1.122,0.0,0.3,0.0,0.0,1.07,0.738,0.864,1.72,1.403,1.276,2.141,0.495
623,13.121,8.592,0.29,7.694,6.446,1.218,0.0,4.597,0.0,0.0,3.18,3.271,0.118,2.22,0.102,1.52,0.854,0.475,10.607,6.333,0.069,5.072,3.95,0.712,0.0,2.575,0.0,0.0,1.663,1.59,0.102,0.995,0.032,0.55,0.27,0.136,2.514,2.26,2.621,2.495,2.022,1.961,0.95,0.452
624,11.665,8.326,0.569,7.388,6.323,0.94,0.0,5.185,0.0,0.0,2.3,4.047,0.118,2.684,0.151,1.991,1.452,0.929,11.098,7.095,0.206,5.829,4.63,0.742,0.0,3.395,0.0,0.0,1.712,2.408,0.102,1.55,0.067,1.046,0.721,0.397,0.567,1.231,1.559,1.693,1.791,1.36,0.969,0.438
625,12.345,7.371,0.112,7.183,5.204,2.048,0.0,3.366,0.25,0.0,3.401,2.325,0.096,1.717,0.0,0.957,0.365,0.202,9.898,6.562,0.034,5.781,3.971,1.063,0.0,2.002,0.102,0.0,1.711,1.297,0.029,0.963,0.0,0.499,0.178,0.082,2.447,0.809,1.401,1.233,1.363,1.353,0.648,0.461
626,15.295,9.971,0.319,9.348,6.706,1.976,0.0,5.358,0.204,0.0,3.146,3.717,0.0,2.845,0.083,1.376,0.885,0.505,12.949,8.606,0.135,6.943,4.771,0.988,0.0,3.149,0.051,0.0,1.579,2.195,0.0,1.539,0.028,0.636,0.37,0.206,2.346,1.365,2.405,1.935,2.209,1.17,0.591,0.453
627,13.596,8.454,0.121,7.75,5.296,1.772,0.0,3.951,0.204,0.0,2.777,2.6,0.0,1.904,0.083,0.83,0.546,0.221,11.38,7.311,0.057,5.71,3.721,0.876,0.0,2.242,0.051,0.0,1.378,1.504,0.0,1.003,0.028,0.453,0.259,0.11,2.216,1.143,2.04,1.575,1.71,1.005,0.502,0.47
628,15.527,10.631,0.614,9.588,7.971,1.421,0.0,6.348,0.0,0.0,3.258,5.122,0.0,3.275,0.235,2.345,1.628,1.055,13.431,7.552,0.065,5.624,3.946,0.7,0.0,2.544,0.0,0.0,1.393,1.689,0.0,0.877,0.08,0.508,0.284,0.143,2.096,3.079,3.963,4.025,3.804,1.837,0.693,0.443
629,16.113,10.634,0.595,8.789,7.438,1.157,0.0,6.551,0.0,0.0,3.188,4.831,0.096,3.868,0.045,2.776,1.989,1.08,13.771,7.906,0.087,5.146,3.578,0.471,0.0,2.462,0.0,0.0,1.101,1.591,0.029,1.062,0.014,0.634,0.374,0.174,2.341,2.728,3.644,3.86,4.089,2.03,0.63,0.462
630,10.836,7.258,0.168,6.172,5.302,0.894,0.0,4.61,0.0,0.0,2.218,3.339,0.118,2.426,0.056,1.467,0.937,0.404,9.305,5.182,0.013,3.4,2.449,0.393,0.0,1.684,0.0,0.0,0.848,0.938,0.026,0.554,0.014,0.237,0.124,0.04,1.532,2.075,2.772,2.853,2.926,1.324,0.454,0.454
631,11.845,6.914,0.0,6.438,3.109,1.429,0.0,2.185,0.0,0.0,1.22,1.717,0.0,0.926,0.0,0.737,0.192,0.0,8.941,4.354,0.0,2.837,1.278,0.368,0.0,0.771,0.0,0.0,0.321,0.44,0.0,0.176,0.0,0.101,0.024,0.0,2.904,2.559,3.601,1.832,1.413,0.209,0.047,0.494
632,13.405,9.148,0.718,8.488,7.021,1.366,0.0,6.176,0.0,0.0,3.074,4.928,0.0,3.664,0.213,2.419,1.83,1.128,9.908,5.566,0.051,3.963,2.65,0.432,0.0,1.807,0.0,0.0,0.802,1.174,0.0,0.636,0.057,0.351,0.202,0.102,3.498,3.582,4.526,4.371,4.369,1.708,0.37,0.436
633,15.293,9.021,0.422,10.22,6.891,3.555,0.0,5.736,0.493,0.0,5.422,4.496,0.0,3.73,0.104,2.231,1.531,0.924,13.371,9.236,0.206,8.685,5.836,2.064,0.0,4.542,0.11,0.0,3.498,3.564,0.0,2.497,0.065,1.519,0.958,0.622,1.922,0.215,1.536,1.055,1.195,1.868,1.434,0.43
634,12.414,8.059,0.377,7.547,5.824,1.382,0.0,4.545,0.0,0.0,2.678,3.507,0.0,2.276,0.136,1.329,0.922,0.499,10.721,5.809,0.047,4.569,2.8,0.724,0.0,1.867,0.0,0.0,1.034,1.124,0.0,0.605,0.048,0.273,0.154,0.067,1.693,2.25,2.978,3.023,2.679,1.296,0.31,0.448
635,19.725,13.415,1.758,12.965,10.231,2.745,0.0,8.359,0.289,0.0,4.896,7.386,0.0,5.507,0.28,4.306,3.275,2.455,16.691,10.399,0.499,8.484,6.535,1.161,0.0,4.847,0.013,0.0,2.387,3.895,0.0,2.584,0.136,1.765,1.187,0.795,3.034,3.016,4.481,3.696,3.512,2.151,1.226,0.433
636,7.56,4.698,0.0,4.276,2.92,0.789,0.0,2.087,0.0,0.0,1.39,1.572,0.0,0.651,0.083,0.404,0.056,0.0,5.573,2.866,0.0,2.046,1.175,0.274,0.0,0.709,0.0,0.0,0.362,0.401,0.0,0.142,0.025,0.055,0.005,0.0,1.987,1.833,2.23,1.744,1.378,0.601,0.088,0.47
637,15.405,10.083,0.519,8.637,7.249,1.365,0.0,5.991,0.0,0.0,3.167,4.639,0.0,2.861,0.124,2.061,1.342,0.857,12.213,6.244,0.052,4.349,3.036,0.511,0.0,2.028,0.0,0.0,0.991,1.358,0.0,0.71,0.035,0.43,0.23,0.114,3.192,3.839,4.288,4.213,3.964,1.803,0.48,0.458
638,12.154,8.059,0.612,7.977,6.64,1.58,0.0,6.006,0.0,0.0,3.446,4.922,0.096,3.486,0.101,2.669,1.756,1.14,9.957,5.503,0.061,4.402,3.072,0.693,0.0,2.269,0.0,0.0,1.313,1.556,0.029,0.9,0.033,0.571,0.293,0.148,2.198,2.556,3.575,3.569,3.736,1.865,0.62,0.424
639,15.079,10.258,0.291,8.237,7.031,0.866,0.0,5.65,0.0,0.0,2.445,4.137,0.0,2.316,0.204,1.506,0.978,0.564,12.145,7.094,0.045,4.854,3.499,0.481,0.0,2.286,0.0,0.0,1.083,1.466,0.0,0.718,0.057,0.38,0.202,0.099,2.934,3.164,3.384,3.532,3.364,1.579,0.602,0.466
640,14.397,10.22,0.839,9.457,8.492,1.404,0.0,7.335,0.0,0.0,3.707,5.684,0.192,4.165,0.139,2.958,2.043,1.245,12.211,7.712,0.162,6.297,5.138,0.783,0.0,3.913,0.0,0.0,1.956,2.721,0.111,1.761,0.071,1.004,0.597,0.282,2.186,2.509,3.16,3.354,3.422,2.303,1.172,0.426
641,7.397,4.826,0.0,3.915,2.832,0.493,0.0,2.026,0.0,0.0,0.841,1.593,0.0,0.795,0.083,0.45,0.107,0.024,5.748,3.307,0.0,2.205,1.369,0.192,0.0,0.829,0.0,0.0,0.305,0.51,0.0,0.214,0.028,0.093,0.023,0.004,1.649,1.519,1.709,1.463,1.197,0.348,0.113,0.483
642,16.422,9.502,0.155,10.06,6.49,3.568,0.0,5.094,0.577,0.0,4.784,3.652,0.0,2.399,0.056,1.813,1.354,0.264,13.574,6.903,0.015,7.246,3.3,2.869,0.0,2.14,0.5,0.0,2.623,1.464,0.0,0.926,0.021,0.505,0.283,0.044,2.849,2.599,2.814,3.19,2.955,1.216,0.245,0.452
643,20.096,13.507,0.843,11.732,10.401,1.653,0.0,7.822,0.0,0.0,4.662,6.079,0.0,3.913,0.212,2.748,1.815,1.249,16.85,9.622,0.193,7.049,5.281,0.775,0.0,3.525,0.0,0.0,1.784,2.423,0.0,1.389,0.092,0.882,0.554,0.328,3.246,3.885,4.683,5.119,4.297,3.009,1.009,0.45
644,20.966,13.935,0.843,12.141,11.057,1.772,0.0,8.303,0.0,0.0,5.311,6.275,0.0,4.012,0.204,2.759,1.845,1.266,17.773,10.045,0.198,7.46,5.632,0.884,0.0,3.876,0.0,0.0,2.056,2.521,0.0,1.474,0.09,0.899,0.575,0.344,3.193,3.89,4.681,5.425,4.427,3.539,1.172,0.45
645,13.079,9.343,0.682,7.999,6.916,0.872,0.0,5.695,0.0,0.0,2.383,4.56,0.0,2.784,0.269,2.17,1.577,1.035,11.67,7.815,0.291,6.14,4.963,0.58,0.0,3.807,0.0,0.0,1.508,2.875,0.0,1.645,0.18,1.19,0.792,0.48,1.409,1.529,1.858,1.953,1.888,1.511,0.927,0.445
646,18.104,12.555,2.943,11.842,11.482,2.385,0.0,10.432,0.22,0.0,6.854,9.599,0.064,8.093,0.232,6.847,5.413,4.034,15.495,9.731,0.928,8.209,7.178,1.469,0.0,6.099,0.137,0.0,3.67,5.058,0.028,3.803,0.129,2.91,2.071,1.415,2.609,2.823,3.633,4.304,4.334,4.469,2.2,0.418
647,10.673,7.271,0.255,6.289,5.111,0.812,0.0,4.023,0.0,0.0,1.889,3.052,0.0,1.792,0.17,1.12,0.695,0.485,10.025,6.262,0.077,4.864,3.507,0.488,0.0,2.477,0.0,0.0,0.946,1.724,0.0,0.831,0.121,0.467,0.275,0.173,0.648,1.009,1.425,1.604,1.546,1.077,0.458,0.454
648,15.648,11.348,1.333,9.859,8.731,1.15,0.0,7.542,0.0,0.0,3.063,6.179,0.196,4.595,0.185,3.557,2.741,1.936,12.515,7.544,0.153,5.433,3.884,0.523,0.0,2.776,0.0,0.0,1.088,1.889,0.059,1.139,0.06,0.731,0.464,0.271,3.133,3.804,4.426,4.847,4.765,1.913,0.564,0.436
649,13.949,9.792,0.751,8.414,7.231,1.008,0.0,6.276,0.0,0.0,2.725,4.912,0.118,3.592,0.139,2.701,1.88,1.207,10.882,6.323,0.06,4.243,2.784,0.339,0.0,1.869,0.0,0.0,0.724,1.211,0.028,0.687,0.04,0.41,0.227,0.12,3.068,3.469,4.171,4.447,4.407,1.718,0.385,0.445
650,13.828,9.097,0.462,8.151,6.206,1.364,0.0,4.964,0.0,0.0,2.514,4.14,0.0,2.789,0.151,1.886,1.272,0.835,9.892,5.289,0.033,3.551,2.355,0.358,0.0,1.526,0.0,0.0,0.669,1.005,0.0,0.533,0.043,0.299,0.154,0.074,3.936,3.808,4.6,3.852,3.439,1.15,0.311,0.455
651,10.182,6.561,0.191,6.811,4.356,2.03,0.0,3.898,0.354,0.0,1.959,3.013,0.096,2.029,0.083,1.417,0.897,0.388,7.991,5.614,0.035,4.547,2.466,0.881,0.0,1.822,0.083,0.0,0.811,1.196,0.023,0.687,0.028,0.391,0.202,0.084,2.191,0.947,2.264,1.89,2.075,0.072,0.07,0.437
652,20.698,12.963,1.692,13.318,13.127,3.613,0.0,10.56,0.371,0.0,11.397,8.563,0.059,6.526,0.135,5.087,3.605,2.551,16.613,10.142,0.805,9.749,8.791,2.399,0.0,7.261,0.238,0.0,6.571,5.568,0.059,4.066,0.094,3.022,2.069,1.355,4.085,2.821,3.569,4.336,3.299,7.784,4.172,0.418
653,21.19,13.526,1.883,13.883,12.105,3.579,0.0,10.167,0.322,0.0,9.08,8.441,0.072,6.492,0.146,5.091,3.755,2.807,17.571,10.838,1.035,10.179,8.916,2.353,0.0,7.437,0.244,0.0,6.076,5.767,0.072,4.437,0.117,3.375,2.41,1.632,3.619,2.689,3.704,3.189,2.731,5.501,3.723,0.423
654,21.19,13.526,1.883,13.883,12.105,3.579,0.0,10.167,0.322,0.0,9.08,8.441,0.072,6.492,0.146,5.091,3.755,2.807,17.455,10.684,0.955,10.003,8.674,2.319,0.0,7.132,0.244,0.0,5.896,5.49,0.072,4.19,0.112,3.161,2.239,1.515,3.735,2.842,3.88,3.43,3.035,5.501,3.577,0.423
655,17.386,11.34,1.281,11.079,10.194,2.37,0.236,8.8,0.068,0.0,6.324,7.636,0.124,6.445,0.037,5.002,3.354,2.174,13.289,7.652,0.267,6.459,5.404,1.106,0.167,4.31,0.03,0.0,2.696,3.261,0.085,2.374,0.016,1.587,0.952,0.529,4.097,3.689,4.62,4.79,4.49,3.954,1.591,0.42
656,17.983,11.809,1.651,11.712,10.572,2.758,0.0,9.446,0.236,0.0,6.937,7.656,0.083,5.882,0.146,4.704,3.481,2.603,15.332,9.865,0.986,9.42,8.438,2.146,0.0,7.326,0.22,0.0,5.465,5.65,0.083,4.314,0.117,3.304,2.376,1.605,2.651,1.943,2.293,2.134,2.119,4.179,3.318,0.422
657,18.905,12.171,1.718,12.32,11.54,3.17,0.0,9.716,0.322,0.0,8.851,7.855,0.072,6.03,0.146,4.805,3.579,2.615,15.702,9.957,0.971,9.557,8.653,2.27,0.0,7.281,0.244,0.0,6.02,5.627,0.072,4.296,0.117,3.266,2.34,1.562,3.204,2.213,2.763,2.887,2.435,5.68,3.75,0.42
658,18.905,12.171,1.719,12.32,11.54,3.17,0.0,9.716,0.322,0.0,8.851,7.855,0.072,6.035,0.146,4.805,3.579,2.615,15.442,9.661,0.842,9.192,8.253,2.166,0.0,6.919,0.225,0.0,5.723,5.262,0.072,4.017,0.105,3.018,2.133,1.38,3.463,2.51,3.128,3.287,2.797,5.68,3.557,0.42
659,14.776,10.004,1.528,9.9,9.174,2.077,0.0,7.7,0.118,0.0,5.557,6.586,0.068,5.119,0.172,4.013,3.048,2.328,12.496,8.184,0.654,7.591,6.683,1.504,0.0,5.556,0.118,0.0,3.776,4.446,0.068,3.231,0.114,2.424,1.695,1.131,2.28,1.82,2.309,2.49,2.143,3.481,2.271,0.417
660,13.905,9.593,1.432,9.377,8.691,1.878,0.0,7.351,0.118,0.0,5.092,6.175,0.083,4.889,0.172,3.905,2.928,2.196,12.179,8.093,0.667,7.436,6.66,1.416,0.0,5.541,0.118,0.0,3.711,4.366,0.083,3.233,0.114,2.458,1.725,1.13,1.727,1.501,1.94,2.031,1.809,3.214,2.295,0.417
661,8.431,5.126,0.0,4.707,3.403,0.916,0.0,3.022,0.0,0.0,1.864,1.357,0.0,0.789,0.068,0.337,0.202,0.0,6.855,3.556,0.0,2.716,1.807,0.435,0.0,1.261,0.0,0.0,0.829,0.467,0.0,0.25,0.024,0.081,0.028,0.0,1.575,1.57,1.991,1.596,1.76,0.948,0.394,0.466
662,31.12,21.345,4.034,18.855,17.577,2.906,0.0,15.332,0.0,0.0,8.215,13.385,0.079,10.47,0.28,8.614,6.817,5.193,26.008,14.893,1.203,11.692,9.76,1.509,0.0,7.762,0.0,0.0,3.863,6.188,0.031,4.43,0.166,3.347,2.463,1.755,5.112,6.452,7.163,7.817,7.57,5.31,2.354,0.436
663,14.656,10.22,0.642,9.102,7.329,1.251,0.0,5.985,0.0,0.0,2.527,4.683,0.144,3.248,0.167,2.374,1.663,1.14,12.082,7.127,0.092,5.197,3.538,0.548,0.0,2.42,0.0,0.0,0.988,1.584,0.056,0.928,0.056,0.574,0.335,0.188,2.575,3.094,3.905,3.79,3.565,1.276,0.44,0.444
664,7.724,4.664,0.0,4.1,3.669,0.787,0.0,2.393,0.0,0.0,2.241,1.416,0.079,0.667,0.0,0.088,0.0,0.0,5.214,2.97,0.0,2.229,1.517,0.329,0.0,0.88,0.0,0.0,0.641,0.394,0.045,0.142,0.0,0.015,0.0,0.0,2.51,1.693,1.871,2.152,1.513,1.454,0.311,0.466
665,9.724,5.54,0.0,4.489,3.912,0.856,0.0,1.78,0.0,0.0,2.479,0.753,0.0,0.268,0.0,0.056,0.0,0.0,6.407,3.482,0.0,2.481,1.512,0.383,0.0,0.671,0.0,0.0,0.685,0.273,0.0,0.081,0.0,0.011,0.0,0.0,3.317,2.058,2.008,2.4,1.109,1.623,0.302,0.504
666,12.577,8.024,0.239,7.444,6.304,1.412,0.0,4.851,0.0,0.0,3.442,3.634,0.096,2.526,0.056,1.606,0.885,0.511,8.668,4.98,0.026,3.758,2.619,0.502,0.0,1.725,0.0,0.0,0.966,1.058,0.056,0.608,0.016,0.308,0.144,0.067,3.909,3.044,3.686,3.686,3.126,2.03,0.464,0.446
