,EstateVSA0,EstateVSA1,EstateVSA10,EstateVSA2,EstateVSA3,EstateVSA4,EstateVSA5,EstateVSA6,EstateVSA7,EstateVSA8,EstateVSA9,LabuteASA,MRVSA0,MRVSA1,MRVSA2,MRVSA3,MRVSA4,MRVSA5,MRVSA6,MRVSA7,MRVSA8,MRVSA9,MTPSA,PEOEVSA0,PEOEVSA1,PEOEVSA10,PEOEVSA11,PEOEVSA12,PEOEVSA13,PEOEVSA2,PEOEVSA3,PEOEVSA4,PEOEVSA5,PEOEVSA6,PEOEVSA7,PEOEVSA8,PEOEVSA9,VSAEstate0,VSAEstate1,VSAEstate10,VSAEstate2,VSAEstate3,VSAEstate4,VSAEstate5,VSAEstate6,VSAEstate7,VSAEstate8,VSAEstate9,slogPVSA0,slogPVSA1,slogPVSA10,slogPVSA11,slogPVSA2,slogPVSA3,slogPVSA4,slogPVSA5,slogPVSA6,slogPVSA7,slogPVSA8,slogPVSA9
55,0.0,5.907,0.0,0.0,5.687,6.924,0.0,30.332,5.317,0.0,4.795,59.873,4.795,0.0,0.0,0.0,6.924,5.317,30.332,0.0,0.0,11.595,29.1,5.317,4.795,0.0,5.907,0.0,0.0,0.0,0.0,0.0,18.199,12.133,12.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.833,0.0,5.317,5.907,0.0,0.0,4.795,0.0,6.924,30.332,0.0,0.0,0.0,5.687
56,0.0,0.0,0.0,0.0,0.0,10.772,0.0,0.0,48.531,0.0,0.0,60.113,0.0,0.0,0.0,0.0,0.0,0.0,48.531,0.0,0.0,10.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.531,10.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.531,0.0,10.772,0.0,0.0
57,6.104,40.766,0.0,0.0,11.63,18.199,12.133,0.0,0.0,4.737,20.114,114.235,24.851,0.0,0.0,0.0,12.525,0.0,47.525,0.0,22.998,5.783,86.99,20.056,4.795,5.783,0.0,0.0,0.0,0.0,0.0,0.0,12.133,17.696,12.133,6.421,34.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,4.737,21.103,22.998,0.0,0.0,0.0,28.446,36.398,0.0,0.0,0.0,0.0
58,5.907,0.0,0.0,5.563,0.0,6.197,18.33,0.0,4.984,5.734,4.795,52.517,4.795,0.0,4.984,5.734,0.0,0.0,30.09,0.0,0.0,5.907,55.98,5.734,9.779,0.0,5.907,0.0,0.0,0.0,0.0,0.0,0.0,12.133,12.394,5.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333,0.0,5.734,10.891,0.0,0.0,0.0,0.0,10.358,24.526,0.0,0.0,0.0,0.0
59,5.969,5.563,0.0,0.0,0.0,18.46,6.066,0.0,4.984,5.107,4.795,51.972,9.901,0.0,4.984,0.0,0.0,0.0,30.09,0.0,0.0,5.969,50.19,5.107,4.984,0.0,0.0,0.0,5.969,4.795,0.0,0.0,0.0,12.133,12.394,5.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.333,0.0,0.0,16.06,0.0,0.0,0.0,0.0,10.358,24.526,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,6.042,0.0,24.95,0.0,18.46,22.998,0.0,0.0,73.23,0.0,0.0,9.884,0.0,18.883,13.592,30.09,0.0,0.0,0.0,16.13,0.0,9.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.066,38.064,18.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,23.476,0.0,0.0,0.0,0.0,24.447,24.526,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,5.687,0.0,32.294,17.033,0.0,0.0,55.921,0.0,0.0,0.0,0.0,0.0,18.995,30.332,0.0,0.0,5.687,3.24,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.199,12.133,19.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.667,0.0,4.9,14.095,0.0,0.0,0.0,0.0,0.0,30.332,0.0,0.0,0.0,5.687
62,0.0,0.0,0.0,6.607,6.421,32.104,0.0,0.0,6.924,5.107,0.0,58.088,5.107,0.0,0.0,0.0,45.449,6.607,0.0,0.0,0.0,0.0,20.23,5.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.028,6.421,6.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,11.713,0.0,0.0,0.0,0.0,45.449,0.0,0.0,0.0,0.0,0.0
63,5.969,5.563,0.0,5.687,0.0,12.133,12.133,0.0,0.0,10.84,4.795,58.092,9.901,0.0,0.0,0.0,0.0,5.734,29.829,0.0,0.0,11.657,63.32,10.84,0.0,0.0,0.0,0.0,5.969,4.795,0.0,0.0,0.0,24.265,5.687,5.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,5.734,11.076,0.0,0.0,0.0,0.0,10.358,24.265,0.0,0.0,0.0,5.687
64,0.0,30.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.005,5.107,93.742,5.107,0.0,0.0,0.0,0.0,0.0,25.113,0.0,5.75,58.005,20.23,5.107,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,58.005,0.0,0.0,15.068,10.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.651,27.904,0.0,5.107,5.75,58.005,0.0,0.0,0.0,0.0,25.113,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,21.545,0.0,0.0,60.664,0.0,0.0,82.795,0.0,0.0,0.0,0.0,0.0,0.0,60.664,0.0,0.0,21.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.664,21.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.664,0.0,21.545,0.0,0.0
66,0.0,0.0,0.0,0.0,12.966,5.563,0.0,18.199,12.133,5.734,0.0,55.501,0.0,0.0,0.0,5.734,6.421,6.545,35.895,0.0,0.0,0.0,26.02,5.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.332,18.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.667,0.0,5.734,6.545,0.0,0.0,6.421,0.0,5.563,30.332,0.0,0.0,0.0,0.0
67,12.073,5.907,0.0,0.0,5.563,0.0,12.133,18.199,10.634,0.0,9.589,74.943,9.589,0.0,10.634,0.0,6.042,0.0,35.895,0.0,0.0,11.938,58.2,5.317,10.111,0.0,0.0,5.907,6.031,4.795,0.0,0.0,30.332,5.563,0.0,0.0,6.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.333,0.0,10.634,11.938,0.0,0.0,4.795,0.0,11.605,30.332,0.0,0.0,0.0,4.795
68,11.939,11.127,0.0,0.0,0.0,24.265,0.0,0.0,0.0,10.213,9.589,68.073,19.802,0.0,0.0,0.0,0.0,0.0,35.392,0.0,0.0,11.939,74.6,10.213,0.0,0.0,0.0,0.0,11.939,9.589,0.0,0.0,12.133,12.133,0.0,11.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.667,0.0,0.0,22.152,0.0,0.0,0.0,0.0,20.716,24.265,0.0,0.0,0.0,0.0
69,5.969,5.694,0.0,0.0,0.0,12.263,12.133,0.0,4.984,5.107,4.795,51.972,9.901,0.0,4.984,0.0,0.0,0.0,30.09,0.0,0.0,5.969,50.19,5.107,0.0,0.0,0.0,0.0,5.969,9.779,0.0,0.0,6.066,12.133,6.197,0.0,5.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.333,0.0,0.0,16.06,0.0,0.0,0.0,0.0,10.488,24.396,0.0,0.0,0.0,0.0
70,6.104,6.607,0.0,0.0,0.0,6.924,0.0,0.0,0.0,10.213,0.0,31.058,10.213,0.0,0.0,0.0,13.028,6.607,0.0,0.0,0.0,0.0,40.46,10.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.924,0.0,12.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.833,0.0,0.0,22.924,0.0,0.0,0.0,0.0,6.924,0.0,0.0,0.0,0.0,0.0
71,5.907,5.694,0.0,0.0,0.0,18.591,0.0,0.0,9.968,5.734,4.795,51.737,4.795,0.0,9.968,5.734,0.0,0.0,24.284,0.0,0.0,5.907,68.87,5.734,9.779,0.0,0.0,5.907,0.0,4.984,0.0,0.0,0.0,0.0,12.394,6.197,5.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.333,0.0,5.734,15.875,0.0,0.0,0.0,0.0,10.488,18.591,0.0,0.0,0.0,0.0
72,5.969,5.694,0.0,0.0,0.0,18.591,0.0,0.0,9.968,5.107,4.795,51.191,9.901,0.0,9.968,0.0,0.0,0.0,24.284,0.0,0.0,5.969,63.08,5.107,4.984,5.694,0.0,0.0,5.969,9.779,0.0,0.0,0.0,0.0,12.394,6.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.333,0.0,0.0,21.044,0.0,0.0,0.0,0.0,10.488,18.591,0.0,0.0,0.0,0.0
73,17.633,5.563,0.0,0.0,0.0,18.33,0.0,0.0,4.984,10.213,9.589,67.292,19.802,0.0,4.984,0.0,0.0,0.0,29.587,0.0,0.0,11.939,87.49,10.213,0.0,5.694,0.0,0.0,11.939,14.573,0.0,0.0,0.0,12.133,6.197,5.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.667,0.0,0.0,27.136,0.0,0.0,0.0,0.0,20.846,18.33,0.0,0.0,0.0,0.0
74,5.969,6.545,0.0,0.0,0.0,0.0,7.048,0.0,5.317,5.107,4.795,35.975,9.901,0.0,5.317,0.0,0.0,13.592,0.0,0.0,0.0,5.969,49.33,10.423,4.795,0.0,0.0,0.0,5.969,0.0,0.0,0.0,0.0,7.048,0.0,6.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.667,0.0,5.317,24.668,0.0,0.0,4.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,37.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.533,4.795,68.697,30.327,0.0,0.0,0.0,18.312,13.214,0.0,0.0,0.0,5.783,118.22,25.533,4.795,5.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.607,24.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.667,0.0,0.0,62.842,0.0,0.0,4.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,10.118,12.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.286,8.418,42.073,12.971,0.0,0.0,5.734,0.0,12.298,0.0,0.0,0.0,10.118,80.39,5.734,4.553,0.0,0.0,10.118,0.0,0.0,8.418,0.0,0.0,0.0,6.545,5.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.323,4.392,-3.799,5.734,25.268,0.0,0.0,10.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,6.545,6.421,16.466,0.0,12.263,23.183,5.734,0.0,71.392,0.0,0.0,4.984,5.734,6.421,6.545,36.026,0.0,0.0,10.903,41.81,10.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.199,24.595,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,5.734,11.529,0.0,0.0,6.421,0.0,5.563,30.462,0.0,10.903,0.0,0.0
78,5.69,5.559,0.0,0.0,0.0,12.263,0.0,4.984,4.984,0.0,9.589,44.194,0.0,0.0,9.968,0.0,0.0,0.0,33.101,0.0,0.0,0.0,65.72,4.984,9.779,0.0,0.0,5.559,5.69,4.795,0.0,0.0,0.0,0.0,12.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.333,0.0,11.249,9.968,0.0,0.0,0.0,0.0,0.0,21.852,0.0,0.0,0.0,0.0
79,6.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.467,4.795,0.0,23.581,4.795,0.0,0.0,11.467,0.0,0.0,0.0,0.0,0.0,6.031,69.11,11.467,0.0,0.0,0.0,0.0,6.031,4.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.667,0.0,11.467,6.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.795
80,17.331,12.022,0.0,22.645,29.355,6.066,0.0,39.847,6.924,13.891,9.901,158.144,18.997,0.0,0.0,5.918,65.269,0.0,39.253,0.0,11.499,17.045,68.9,18.997,0.0,5.583,0.0,0.0,5.626,4.795,0.0,0.0,20.268,44.908,11.984,22.617,23.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.636,55.448,0.0,15.099,16.812,11.499,0.0,6.421,5.918,63.834,21.354,0.0,17.045,0.0,0.0
81,17.57,5.76,0.0,0.0,6.066,0.0,0.0,5.157,4.523,10.84,9.589,60.584,14.424,0.0,5.157,5.734,6.042,0.0,22.18,0.0,0.0,5.969,109.32,15.363,9.589,11.802,0.0,5.559,5.969,0.0,5.157,0.0,0.0,0.0,6.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444,33.889,0.0,11.293,16.232,0.0,0.0,4.795,0.0,11.802,15.384,0.0,0.0,0.0,0.0
82,12.073,17.062,0.0,0.0,0.0,25.309,0.0,0.0,0.0,9.843,15.008,80.184,24.851,0.0,0.0,0.0,6.104,7.11,23.763,0.0,11.499,5.969,86.99,20.056,0.0,17.603,0.0,0.0,5.969,4.795,0.0,0.0,6.066,17.696,0.0,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0.0,4.737,28.399,11.499,0.0,4.795,0.0,11.667,18.199,0.0,0.0,0.0,0.0
83,12.073,0.0,0.0,5.563,0.0,0.0,30.332,0.0,0.0,10.213,4.795,63.911,15.008,0.0,0.0,0.0,6.104,0.0,35.895,0.0,0.0,5.969,57.53,10.213,0.0,6.104,0.0,0.0,5.969,4.795,0.0,0.0,30.332,5.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.667,0.0,0.0,16.182,0.0,0.0,4.795,0.0,11.667,30.332,0.0,0.0,0.0,0.0
84,11.887,0.0,0.0,0.0,22.085,0.0,14.034,36.398,0.0,9.843,4.795,99.642,14.638,0.0,0.0,0.0,12.842,7.11,41.962,0.0,5.75,16.742,46.53,9.843,4.795,0.0,0.0,0.0,5.969,0.0,0.0,0.0,24.265,35.392,0.0,13.028,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.167,0.0,4.737,18.186,5.75,0.0,4.795,0.0,18.405,36.398,0.0,10.772,0.0,0.0
85,12.073,12.835,0.0,17.062,35.592,12.673,7.11,31.313,4.9,23.684,4.795,162.245,28.479,0.0,4.9,0.0,18.567,34.605,46.519,0.0,22.998,5.969,66.46,23.684,4.9,22.998,6.793,0.0,5.969,4.795,0.0,0.0,6.066,42.794,12.108,20.261,11.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.667,0.0,18.947,45.474,22.998,0.0,11.158,0.0,39.194,24.265,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,21.806,0.0,12.394,12.133,34.233,0.0,0.0,81.234,0.0,0.0,9.968,0.0,0.0,0.0,48.792,0.0,0.0,21.806,25.78,0.0,9.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.265,12.133,23.166,11.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.667,0.0,0.0,9.968,0.0,0.0,0.0,0.0,0.0,48.792,0.0,21.806,0.0,0.0
87,0.0,11.249,0.0,11.164,4.567,17.942,18.662,0.0,4.984,0.0,9.589,79.029,0.0,0.0,18.685,21.143,0.0,0.0,27.165,0.0,0.0,11.164,61.82,4.567,13.929,5.517,0.0,5.559,5.69,9.779,0.0,0.0,0.0,0.0,21.143,6.327,5.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.108,33.558,0.0,11.249,18.685,0.0,0.0,21.143,0.0,0.0,15.916,0.0,11.164,0.0,0.0
88,0.0,11.249,0.0,30.171,31.508,17.409,4.567,13.847,9.968,0.0,9.589,128.733,0.0,0.0,19.102,0.0,71.38,0.0,26.662,0.0,0.0,11.164,72.68,4.984,13.929,5.647,0.0,5.559,5.69,9.779,0.0,0.0,26.689,25.683,19.007,0.0,11.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.996,46.171,0.0,11.249,19.102,0.0,0.0,13.09,0.0,64.115,9.589,0.0,11.164,0.0,0.0
89,21.367,16.059,0.0,37.319,0.0,33.4,0.0,13.847,9.968,4.553,18.007,154.6,12.971,0.0,19.102,0.0,44.674,0.0,45.104,0.0,11.388,21.282,127.05,4.984,18.481,5.647,0.0,15.677,5.69,9.779,8.418,0.0,13.847,37.107,18.653,4.895,11.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.08,44.297,-4.294,11.249,32.073,0.0,0.0,23.208,0.0,26.689,38.75,0.0,22.552,0.0,0.0
90,0.0,11.309,0.0,10.772,0.0,6.197,24.265,0.0,4.984,0.0,9.901,68.288,5.107,0.0,4.984,0.0,0.0,0.0,40.816,0.0,5.75,10.772,53.09,10.091,4.795,0.0,0.0,5.559,0.0,0.0,0.0,0.0,6.066,18.199,11.583,5.386,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.167,0.0,5.559,10.091,5.75,0.0,0.0,0.0,0.0,35.257,0.0,10.772,0.0,0.0
91,0.0,11.949,0.0,10.717,28.451,0.0,4.9,68.569,6.924,16.585,4.795,152.804,4.795,0.0,9.884,0.0,26.31,7.048,65.314,0.0,11.257,28.281,33.2,4.9,4.795,0.0,0.0,5.907,0.0,4.984,0.0,0.0,60.989,30.864,29.062,5.694,5.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.22,6.391,0.0,28.881,0.0,11.601,0.0,0.0,30.757,54.597,5.023,22.03,0.0,0.0
92,11.74,5.687,0.0,0.0,6.066,35.421,6.066,0.0,4.984,0.0,13.171,83.989,13.171,0.0,9.551,0.0,6.176,0.0,48.55,0.0,5.687,0.0,17.82,4.567,0.0,0.0,0.0,0.0,6.176,4.984,13.171,0.0,12.133,12.133,12.394,17.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.156,8.428,0.0,0.0,9.551,0.0,0.0,6.176,0.0,5.563,42.986,0.0,5.687,0.0,13.171
93,21.367,22.604,0.0,11.388,4.567,41.956,11.615,0.0,11.563,4.553,18.007,147.755,12.971,0.0,18.685,14.095,11.44,0.0,57.759,0.0,11.388,21.282,116.19,4.567,18.481,11.164,0.0,15.677,5.69,9.779,8.418,6.579,6.076,24.265,26.204,4.895,5.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.255,43.131,-4.303,11.249,31.656,0.0,0.0,30.758,0.0,0.0,51.405,0.0,22.552,0.0,0.0
94,0.0,0.0,0.0,0.0,11.033,4.791,0.0,24.265,10.312,5.843,0.0,57.218,0.0,0.0,15.103,0.0,0.0,5.843,24.265,0.0,0.0,11.033,56.73,5.843,0.0,0.0,0.0,0.0,0.0,0.0,4.791,5.099,12.133,17.346,0.0,0.0,11.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.333,0.0,5.843,15.103,0.0,0.0,0.0,0.0,0.0,24.265,0.0,11.033,0.0,0.0
95,10.118,4.895,0.0,11.074,11.074,6.066,24.265,36.398,5.317,0.0,12.971,122.349,12.971,0.0,0.0,0.0,4.895,5.317,66.73,0.0,0.0,32.265,66.4,5.317,4.553,0.0,0.0,10.118,0.0,0.0,8.418,0.0,42.465,29.652,16.761,0.0,4.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.581,25.454,-4.284,5.317,12.971,0.0,0.0,10.118,0.0,0.0,71.626,0.0,10.772,0.0,11.375
96,0.0,5.539,0.0,5.818,22.291,11.891,0.0,4.682,61.928,10.832,0.0,123.381,0.0,0.0,19.748,0.0,33.234,5.734,36.156,0.0,11.257,16.851,69.62,5.734,0.0,5.647,0.0,0.0,0.0,14.65,5.099,0.0,29.829,27.695,5.563,10.925,17.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.912,42.338,0.0,5.734,19.748,0.0,0.0,5.539,6.924,26.335,30.593,0.0,22.291,0.0,5.818
97,5.539,6.031,0.0,34.476,49.97,0.0,26.483,38.97,44.666,14.458,4.795,225.101,14.268,0.0,25.169,0.0,52.999,51.032,30.462,0.0,22.626,28.831,113.53,25.007,5.317,5.647,5.948,0.0,6.031,14.762,4.984,0.0,13.847,77.01,35.297,14.22,17.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.75,0.0,25.424,71.821,11.499,0.0,0.0,0.0,47.46,30.462,0.0,22.16,0.0,16.561
98,0.0,0.0,0.0,0.0,11.388,0.0,12.394,36.398,9.968,0.0,0.0,70.928,0.0,0.0,9.968,0.0,0.0,0.0,48.792,0.0,11.388,0.0,25.78,0.0,9.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.133,24.265,12.394,11.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333,0.0,0.0,9.968,0.0,0.0,0.0,0.0,0.0,48.792,0.0,11.388,0.0,0.0
99,0.0,5.75,0.0,8.945,4.473,0.0,12.133,0.0,47.79,0.0,5.107,83.828,5.107,0.0,0.0,0.0,0.0,0.0,25.551,0.0,5.75,47.79,20.23,5.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.93,43.993,4.473,8.945,5.75,0.0,0.0,9.65,0.0,0.0,0.0,0.0,0.0,2.27,12.997,0.0,0.0,5.107,5.75,47.79,0.0,0.0,0.0,25.551,0.0,0.0,0.0,0.0
100,12.576,0.0,0.0,15.795,0.0,12.133,6.066,0.0,0.0,33.045,4.795,84.837,14.638,0.0,0.0,0.0,0.0,6.607,28.244,0.0,5.75,29.171,46.53,9.843,0.0,6.607,0.0,0.0,5.969,4.795,0.0,0.0,23.202,18.199,5.023,5.023,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.555,11.334,4.737,17.683,5.75,23.202,4.795,0.0,0.0,18.199,10.045,0.0,0.0,0.0
101,5.969,6.421,0.0,28.822,0.0,0.0,18.199,0.0,0.0,33.045,4.795,97.567,14.638,0.0,0.0,0.0,12.842,6.607,28.244,0.0,5.75,29.171,46.53,9.843,4.795,0.0,0.0,0.0,5.969,0.0,0.0,0.0,23.202,24.62,11.443,11.63,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.342,11.547,4.737,17.683,5.75,23.202,4.795,0.0,12.842,18.199,10.045,0.0,0.0,0.0
102,11.719,11.313,0.0,0.0,12.133,6.066,0.0,0.0,0.0,15.32,4.795,62.341,20.114,0.0,0.0,0.0,0.0,0.0,23.763,0.0,11.499,5.969,77.76,15.32,0.0,0.0,0.0,0.0,5.969,4.795,0.0,0.0,0.0,12.133,6.066,0.0,17.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.667,0.0,0.0,21.289,11.499,0.0,0.0,0.0,10.358,18.199,0.0,0.0,0.0,0.0
103,14.947,22.02,0.0,5.75,6.066,50.618,0.0,0.0,4.722,9.474,18.532,132.409,22.815,0.0,0.0,0.0,4.895,18.942,52.579,0.0,11.499,21.398,107.77,9.474,14.836,0.0,0.0,15.711,0.0,8.418,0.0,0.0,0.0,30.332,12.133,29.726,11.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.746,45.925,-3.922,14.196,27.561,11.499,0.0,10.023,10.114,0.0,47.36,0.0,0.0,0.0,11.375
104,26.971,0.0,0.0,6.066,12.133,0.0,0.0,0.0,0.0,5.107,20.229,71.532,14.953,0.0,0.0,0.0,0.0,0.0,38.428,0.0,5.75,11.375,106.51,5.107,20.229,5.75,0.0,5.687,5.687,0.0,0.0,0.0,0.0,6.066,6.066,15.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,14.953,5.75,0.0,0.0,20.229,0.0,18.199,0.0,0.0,0.0,11.375
105,0.0,11.508,0.0,0.0,5.694,6.066,6.924,0.0,9.968,5.734,4.795,51.737,0.0,0.0,9.968,0.0,6.924,5.734,22.114,0.0,0.0,5.948,71.77,10.718,4.795,0.0,5.948,5.559,0.0,0.0,4.984,0.0,0.0,6.924,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,11.293,9.968,0.0,0.0,0.0,6.924,5.694,10.861,0.0,0.0,0.0,5.948
106,14.761,19.924,0.0,0.0,29.666,12.133,0.0,0.0,4.984,5.734,18.532,105.967,13.341,0.0,4.984,0.0,9.105,5.734,40.577,0.0,0.0,31.993,116.19,5.734,10.114,5.132,9.837,5.687,0.0,13.402,0.0,0.0,11.337,12.133,12.133,16.016,4.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.155,35.124,-2.862,5.734,18.325,0.0,11.337,9.837,10.114,0.0,39.567,0.0,0.0,0.0,10.819
107,0.0,0.0,0.0,0.0,12.108,22.254,0.0,6.066,36.398,5.734,0.0,83.187,0.0,0.0,0.0,0.0,6.421,5.734,53.591,0.0,11.127,5.687,26.02,5.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.332,40.807,5.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.833,0.0,5.734,0.0,0.0,0.0,6.421,0.0,11.127,42.465,0.0,11.127,0.0,5.687
108,18.436,17.708,0.0,17.585,0.0,6.327,4.567,0.0,14.952,27.178,5.107,112.355,14.95,0.0,19.519,0.0,24.857,12.341,11.611,0.0,0.0,28.583,119.31,20.684,4.567,11.465,5.284,0.0,0.0,4.984,9.968,0.0,0.0,11.601,6.421,19.038,17.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.623,42.884,5.771,5.734,48.547,0.0,11.601,4.737,0.0,12.649,6.327,5.284,11.164,0.0,5.818
109,0.0,0.0,0.0,4.641,4.73,6.197,18.199,0.0,12.218,5.207,0.0,51.968,5.207,0.0,4.73,0.0,0.0,0.0,29.037,0.0,0.0,12.218,25.16,5.207,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.0,18.284,12.133,6.197,0.0,4.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,16.244,4.666,0.0,9.938,0.0,12.218,0.0,4.641,0.0,24.396,0.0,0.0,0.0,0.0
